Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-avuh,checkpoint-nnz8,checkpoint-a42j,checkpoint-dy11,checkpoint-pxfe,checkpoint-2q1l,checkpoint-d6dn,checkpoint-ousn,randomiser-s8gy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
4,1616666601469,25/03/2021 10:03:21,1616666601680,0,25/03/2021 10:03:21,47307,12,task-8w8s,,11303064,59fb1518b47dfc0001b6659b,3447660,,complete,,605c5f9fa417fcd94679d197,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x938,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,,,END TASK,,,,,7038,,,,,0,1,0,,,,,,
1,1616588350366,24/03/2021 12:19:10,1616588350255,0,24/03/2021 12:19:10,47307,12,task-8w8s,,11272777,601eaeeb12586834759af824,3437799,,complete,,605b262f546117985d3219a3,computer,Desktop or Laptop,Mac OS 10.10,Firefox 78.0,1920x1080,1920x978,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616588354276,24/03/2021 12:19:14,1616588354249,0,24/03/2021 12:19:14,47307,12,task-8w8s,,11272777,601eaeeb12586834759af824,3437799,,complete,,605b262f546117985d3219a3,computer,Desktop or Laptop,Mac OS 10.10,Firefox 78.0,1920x1080,1920x978,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,3928.3999999999996,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616588354589,24/03/2021 12:19:14,1616588354338,0,24/03/2021 12:19:14,47307,12,task-8w8s,,11272777,601eaeeb12586834759af824,3437799,,complete,,605b262f546117985d3219a3,computer,Desktop or Laptop,Mac OS 10.10,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,100.30000000000018,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616588354589,24/03/2021 12:19:14,1616588354342,0,24/03/2021 12:19:14,47307,12,task-8w8s,,11272777,601eaeeb12586834759af824,3437799,,complete,,605b262f546117985d3219a3,computer,Desktop or Laptop,Mac OS 10.10,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,END TASK,,,,,4087,,,,,0,1,0,,,,,,
1,1616587183195,24/03/2021 11:59:43,1616587182967,2,24/03/2021 13:59:42,47307,12,task-8w8s,,11271968,6005967a62740146419a703e,3437640,,complete,,605b2795619a859914bdc37f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1920x1080,1920x953,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616587195624,24/03/2021 11:59:55,1616587195457,2,24/03/2021 13:59:55,47307,12,task-8w8s,,11271968,6005967a62740146419a703e,3437640,,complete,,605b2795619a859914bdc37f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1920x1080,1920x981,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,12481.92,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616587196046,24/03/2021 11:59:56,1616587195553,2,24/03/2021 13:59:55,47307,12,task-8w8s,,11271968,6005967a62740146419a703e,3437640,,complete,,605b2795619a859914bdc37f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1920x1080,1920x981,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,99.81999999999971,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616587196046,24/03/2021 11:59:56,1616587195555,2,24/03/2021 13:59:55,47307,12,task-8w8s,,11271968,6005967a62740146419a703e,3437640,,complete,,605b2795619a859914bdc37f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1920x1080,1920x981,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,END TASK,,,,,12588,,,,,0,1,0,,,,,,
END OF FILE
