Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-avuh,checkpoint-nnz8,checkpoint-a42j,checkpoint-dy11,checkpoint-pxfe,checkpoint-2q1l,checkpoint-d6dn,checkpoint-ousn,randomiser-s8gy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Video3DView
27,1616667878010,25/03/2021 10:24:38,1616668098600,0,25/03/2021 10:28:18,47307,12,task-kpb7,,11303902,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,3DFamSheet_NT,3DFamSheet_NT,5,6,3,PostTrial,Zone1,timelimit_screen,100,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_9_x264.mp4
28,1616667878414,25/03/2021 10:24:38,1616668099100,0,25/03/2021 10:28:19,47307,12,task-kpb7,,11303902,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,3DFamSheet_NT,3DFamSheet_NT,8,7,1,PreTrial,fixation,fixation,500,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_20_x264.mp4
29,1616667911621,25/03/2021 10:25:11,1616668132300,0,25/03/2021 10:28:52,47307,12,task-kpb7,,11303902,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,3DFamSheet_NT,3DFamSheet_NT,8,7,2,TrialContinue,Zone3,response_button_text,33200,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_20_x264.mp4
30,1616667911714,25/03/2021 10:25:11,1616668132300,0,25/03/2021 10:28:52,47307,12,task-kpb7,,11303902,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,3DFamSheet_NT,3DFamSheet_NT,8,7,3,PostTrial,Zone1,timelimit_screen,100,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_20_x264.mp4
31,1616667912158,25/03/2021 10:25:12,1616668132800,0,25/03/2021 10:28:52,47307,12,task-kpb7,,11303902,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,3DFamSheet_NT,3DFamSheet_NT,11,8,1,PreTrial,fixation,fixation,500,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_26_x264.mp4
32,1616667945899,25/03/2021 10:25:45,1616668166500,0,25/03/2021 10:29:26,47307,12,task-kpb7,,11303902,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,3DFamSheet_NT,3DFamSheet_NT,11,8,2,TrialContinue,Zone3,response_button_text,33700,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_26_x264.mp4
33,1616667946038,25/03/2021 10:25:46,1616668166700,0,25/03/2021 10:29:26,47307,12,task-kpb7,,11303902,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,3DFamSheet_NT,3DFamSheet_NT,11,8,3,PostTrial,Zone1,timelimit_screen,100,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_26_x264.mp4
34,1616667946585,25/03/2021 10:25:46,1616668167200,0,25/03/2021 10:29:27,47307,12,task-kpb7,,11303902,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,3DFamSheet_NT,3DFamSheet_NT,6,9,1,PreTrial,fixation,fixation,500,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_11_x264.mp4
35,1616667961065,25/03/2021 10:26:01,1616668181700,0,25/03/2021 10:29:41,47307,12,task-kpb7,,11303902,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,3DFamSheet_NT,3DFamSheet_NT,6,9,2,TrialContinue,Zone3,response_button_text,14500,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_11_x264.mp4
36,1616667961170,25/03/2021 10:26:01,1616668181700,0,25/03/2021 10:29:41,47307,12,task-kpb7,,11303902,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,3DFamSheet_NT,3DFamSheet_NT,6,9,3,PostTrial,Zone1,timelimit_screen,100,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_11_x264.mp4
37,1616667961608,25/03/2021 10:26:01,1616668182300,0,25/03/2021 10:29:42,47307,12,task-kpb7,,11303902,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,3DFamSheet_NT,3DFamSheet_NT,2,10,1,PreTrial,fixation,fixation,500,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_1_x264.mp4
38,1616667995328,25/03/2021 10:26:35,1616668216000,0,25/03/2021 10:30:16,47307,12,task-kpb7,,11303902,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,3DFamSheet_NT,3DFamSheet_NT,2,10,2,TrialContinue,Zone3,response_button_text,33700,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_1_x264.mp4
39,1616667995423,25/03/2021 10:26:35,1616668216100,0,25/03/2021 10:30:16,47307,12,task-kpb7,,11303902,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,3DFamSheet_NT,3DFamSheet_NT,2,10,3,PostTrial,Zone1,timelimit_screen,100,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_1_x264.mp4
40,1616668040467,25/03/2021 10:27:20,1616668261100,0,25/03/2021 10:31:01,47307,12,task-kpb7,,11303902,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,3DFamSheet_NT,3DFamSheet_NT,12,1,1,OutroScreen,Zone2,response_button_text,45100,,,Click to continue,1,0,1,0,,,,,,3DFamOutroDisplay,,
41,1616668040590,25/03/2021 10:27:20,1616668261100,0,25/03/2021 10:31:01,47307,12,task-kpb7,,11303902,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x1080,1920x1080,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,3DFamSheet_NT,,,END TASK,,,,,489300,,,,,0,1,0,,,,,,,,
1,1616667551501,25/03/2021 10:19:11,1616667552222,11,25/03/2021 21:19:12,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x654,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1616667560479,25/03/2021 10:19:20,1616667561229,11,25/03/2021 21:19:21,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x654,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,1,IntroScreen,Zone2,timelimit_screen,6998.92,,,,,0,1,0,,,1,,,3DFamIntroDisplay_TST,,
3,1616667562917,25/03/2021 10:19:22,1616667563642,11,25/03/2021 21:19:23,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x654,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,2,IntroScreenCont,Zone2,response_button_text,2268,,,Click to continue,1,0,1,0,,,,,,3DFamIntroDisplay_TST,,
4,1616667574868,25/03/2021 10:19:34,1616667575625,11,25/03/2021 21:19:35,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x654,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,3,IntroScreen2,Zone2,timelimit_screen,11998.04,,,,,0,1,0,,,1,,,3DFamIntroDisplay_TST,,
5,1616667577103,25/03/2021 10:19:37,1616667577867,11,25/03/2021 21:19:37,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x654,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,4,IntroScreen2Cont,Zone2,response_button_text,2222,,,Click to continue,1,0,1,0,,,,,,3DFamIntroDisplay_TST,,
6,1616667579163,25/03/2021 10:19:39,1616667579859,11,25/03/2021 21:19:39,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x654,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,5,IntroScreen2_5,Zone2,timelimit_screen,1999.6599999999999,,,,,0,1,0,,,1,,,3DFamIntroDisplay_TST,,
7,1616667584565,25/03/2021 10:19:44,1616667585327,11,25/03/2021 21:19:45,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x654,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,6,IntroScreen2_5Cont,Zone2,response_button_text,5446,,,Click to continue,1,0,1,0,,,,,,3DFamIntroDisplay_TST,,
8,1616667611223,25/03/2021 10:20:11,1616667611966,11,25/03/2021 21:20:11,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x654,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,7,IntroScreen3Cont,Zone3,response_button_text,26528,,,Click here when you have practiced interacting with the video clip,1,0,1,0,,,,,,3DFamIntroDisplay_TST,,
9,1616667613141,25/03/2021 10:20:13,1616667613870,11,25/03/2021 21:20:13,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x654,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,8,IntroFinalScreen,Zone2,response_button_text,1880,,,Click to start,1,0,1,0,,,,,,3DFamIntroDisplay_TST,,
10,1616667613598,25/03/2021 10:20:13,1616667614353,11,25/03/2021 21:20:14,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x768,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,9,1,1,PreTrial,fixation,fixation,499.91999999999825,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_21_x264.mp4
11,1616667621085,25/03/2021 10:20:21,1616667621770,11,25/03/2021 21:20:21,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x768,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,9,1,2,TrialContinue,Zone3,response_button_text,7345,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_21_x264.mp4
12,1616667621430,25/03/2021 10:20:21,1616667621851,11,25/03/2021 21:20:21,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x768,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,9,1,3,PostTrial,Zone1,timelimit_screen,100,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_21_x264.mp4
13,1616667621835,25/03/2021 10:20:21,1616667622351,11,25/03/2021 21:20:22,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x768,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,7,2,1,PreTrial,fixation,fixation,499.88000000000466,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_15_x264.mp4
14,1616667627858,25/03/2021 10:20:27,1616667628603,11,25/03/2021 21:20:28,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x768,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,7,2,2,TrialContinue,Zone3,response_button_text,6206,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_15_x264.mp4
15,1616667628155,25/03/2021 10:20:28,1616667628687,11,25/03/2021 21:20:28,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x768,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,7,2,3,PostTrial,Zone1,timelimit_screen,100,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_15_x264.mp4
16,1616667628508,25/03/2021 10:20:28,1616667629183,11,25/03/2021 21:20:29,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x768,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,8,3,1,PreTrial,fixation,fixation,499.95999999999185,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_20_x264.mp4
17,1616667634668,25/03/2021 10:20:34,1616667635410,11,25/03/2021 21:20:35,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x768,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,8,3,2,TrialContinue,Zone3,response_button_text,6170,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_20_x264.mp4
18,1616667634965,25/03/2021 10:20:34,1616667635500,11,25/03/2021 21:20:35,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x768,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,8,3,3,PostTrial,Zone1,timelimit_screen,99.97999999999593,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_20_x264.mp4
19,1616667635301,25/03/2021 10:20:35,1616667635998,11,25/03/2021 21:20:35,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x768,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,6,4,1,PreTrial,fixation,fixation,499.9799999999959,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_11_x264.mp4
20,1616667641208,25/03/2021 10:20:41,1616667641967,11,25/03/2021 21:20:41,47307,12,task-kpb7,,11303899,5f24227c55217f000a870161,3447817,,complete,,605c62c6b2c475b662b0c4f4,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x768,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,6,4,2,TrialContinue,Zone3,response_button_text,5929,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_11_x264.mp4
